lang,subject,color,admiration,amusement,anger,compassion,contempt,contentment,disappointment,disgust,fear,guilt,hate,interest,joy,love,pleasure,pride,regret,relief,sadness,shame
gb,5562eb7a5152b,blue,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gb,5562eb7a5152b,brown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562eb7a5152b,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
gb,5562eb7a5152b,grey,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562eb7a5152b,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
gb,5562eb7a5152b,pink,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gb,5562eb7a5152b,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
gb,5562eb7a5152b,red,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
gb,5562eb7a5152b,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,5562eb7a5152b,white,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gb,5562eb7a5152b,yellow,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0
gb,5562ef44c2f6e,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0
gb,5562ef44c2f6e,blue,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
gb,5562ef44c2f6e,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562ef44c2f6e,green,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562ef44c2f6e,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562ef44c2f6e,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gb,5562ef44c2f6e,pink,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,5562ef44c2f6e,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
gb,5562ef44c2f6e,red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562ef44c2f6e,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562ef44c2f6e,white,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gb,5562ef44c2f6e,yellow,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gb,5562f7a2e5da3,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562f7a2e5da3,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,5562f7a2e5da3,brown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562f7a2e5da3,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,5562f7a2e5da3,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gb,5562f7a2e5da3,orange,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562f7a2e5da3,pink,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562f7a2e5da3,purple,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562f7a2e5da3,red,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
gb,5562f7a2e5da3,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5562f7a2e5da3,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gb,5562f7a2e5da3,yellow,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gb,5563046ddf06e,black,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,4,4
gb,5563046ddf06e,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563046ddf06e,brown,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563046ddf06e,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gb,5563046ddf06e,grey,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,4
gb,5563046ddf06e,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
gb,5563046ddf06e,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563046ddf06e,purple,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0
gb,5563046ddf06e,red,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,5563046ddf06e,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563046ddf06e,white,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563046ddf06e,yellow,4,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0
gb,556317082d963,black,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,blue,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gb,556317082d963,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gb,556317082d963,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,orange,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,pink,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,purple,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,red,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gb,556317082d963,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,556317082d963,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556317082d963,yellow,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
gb,556323b773210,black,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
gb,556323b773210,blue,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0
gb,556323b773210,brown,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556323b773210,green,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gb,556323b773210,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gb,556323b773210,orange,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gb,556323b773210,pink,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gb,556323b773210,purple,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
gb,556323b773210,red,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0
gb,556323b773210,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gb,556323b773210,white,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
gb,556323b773210,yellow,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
gb,5563288851fa7,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gb,5563288851fa7,blue,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gb,5563288851fa7,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,green,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
gb,5563288851fa7,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,pink,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,purple,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,5563288851fa7,red,0,0,4,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,white,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563288851fa7,yellow,0,0,0,0,0,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0
gb,556334ffab490,black,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0
gb,556334ffab490,blue,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gb,556334ffab490,brown,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
gb,556334ffab490,green,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gb,556334ffab490,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556334ffab490,orange,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
gb,556334ffab490,pink,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gb,556334ffab490,purple,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gb,556334ffab490,red,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0
gb,556334ffab490,turquoise,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gb,556334ffab490,white,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
gb,556334ffab490,yellow,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0
gb,556335384b8ab,black,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4
gb,556335384b8ab,blue,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
gb,556335384b8ab,brown,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
gb,556335384b8ab,green,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gb,556335384b8ab,grey,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0
gb,556335384b8ab,orange,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556335384b8ab,pink,0,2,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,556335384b8ab,purple,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556335384b8ab,red,0,0,5,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
gb,556335384b8ab,turquoise,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gb,556335384b8ab,white,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556335384b8ab,yellow,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0
gb,55633f9f9aeba,black,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55633f9f9aeba,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gb,55633f9f9aeba,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55633f9f9aeba,green,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55633f9f9aeba,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gb,55633f9f9aeba,orange,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gb,55633f9f9aeba,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gb,55633f9f9aeba,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gb,55633f9f9aeba,red,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,55633f9f9aeba,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gb,55633f9f9aeba,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
gb,55633f9f9aeba,yellow,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556370c6e6b9c,black,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0
gb,556370c6e6b9c,blue,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
gb,556370c6e6b9c,brown,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
gb,556370c6e6b9c,green,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0
gb,556370c6e6b9c,grey,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1
gb,556370c6e6b9c,orange,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556370c6e6b9c,pink,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gb,556370c6e6b9c,purple,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0
gb,556370c6e6b9c,red,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gb,556370c6e6b9c,turquoise,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
gb,556370c6e6b9c,white,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556370c6e6b9c,yellow,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gb,55637b9e0c42d,black,0,0,5,0,0,0,0,0,3,5,5,0,0,0,0,0,5,0,3,0
gb,55637b9e0c42d,blue,0,0,0,0,0,5,0,0,0,0,0,4,4,5,5,0,0,5,0,0
gb,55637b9e0c42d,brown,0,0,0,4,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0
gb,55637b9e0c42d,green,3,2,0,0,0,5,0,0,0,0,0,4,4,0,4,0,0,4,0,0
gb,55637b9e0c42d,grey,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
gb,55637b9e0c42d,orange,2,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0
gb,55637b9e0c42d,pink,0,0,0,4,0,4,0,0,0,3,0,0,5,0,4,0,3,0,0,0
gb,55637b9e0c42d,purple,5,0,2,0,0,0,0,0,0,0,2,0,0,0,4,5,3,0,0,3
gb,55637b9e0c42d,red,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
gb,55637b9e0c42d,turquoise,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,55637b9e0c42d,white,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
gb,55637b9e0c42d,yellow,0,0,0,0,5,0,0,3,0,5,0,0,0,0,0,0,5,0,0,5
gb,5563815135b07,black,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563815135b07,blue,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0
gb,5563815135b07,brown,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
gb,5563815135b07,green,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
gb,5563815135b07,grey,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,0
gb,5563815135b07,orange,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563815135b07,pink,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gb,5563815135b07,purple,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gb,5563815135b07,red,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,5563815135b07,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gb,5563815135b07,white,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0
gb,5563815135b07,yellow,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gb,5563977dd5114,black,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3
gb,5563977dd5114,blue,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563977dd5114,brown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563977dd5114,green,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,2,3,0,0
gb,5563977dd5114,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5563977dd5114,orange,3,0,5,3,0,0,0,0,4,0,4,4,4,0,2,4,0,0,0,3
gb,5563977dd5114,pink,0,5,0,2,0,0,0,0,0,0,0,5,4,3,5,2,0,0,0,0
gb,5563977dd5114,purple,2,5,0,2,0,4,0,0,0,0,0,4,4,4,4,4,0,4,0,0
gb,5563977dd5114,red,0,0,4,0,0,0,0,0,5,1,4,0,3,0,3,0,2,3,0,3
gb,5563977dd5114,turquoise,3,0,0,4,0,5,0,0,0,0,0,4,0,0,4,4,0,0,0,0
gb,5563977dd5114,white,0,0,0,4,0,4,0,0,0,0,0,0,0,5,4,2,0,5,0,0
gb,5563977dd5114,yellow,0,0,0,4,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0
gb,55640bf9f1140,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55640bf9f1140,blue,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
gb,55640bf9f1140,brown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55640bf9f1140,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gb,55640bf9f1140,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gb,55640bf9f1140,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
gb,55640bf9f1140,pink,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55640bf9f1140,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gb,55640bf9f1140,red,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
gb,55640bf9f1140,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55640bf9f1140,white,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,55640bf9f1140,yellow,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,black,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
gb,556491f6b786b,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,grey,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,orange,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gb,556491f6b786b,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,556491f6b786b,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,red,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,556491f6b786b,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gb,556491f6b786b,yellow,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5586d73446ef2,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5586d73446ef2,blue,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5586d73446ef2,brown,0,0,0,0,2,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0
gb,5586d73446ef2,green,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2
gb,5586d73446ef2,grey,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0
gb,5586d73446ef2,orange,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4
gb,5586d73446ef2,pink,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0
gb,5586d73446ef2,purple,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,5586d73446ef2,red,4,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gb,5586d73446ef2,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,2
gb,5586d73446ef2,white,0,0,0,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0
gb,5586d73446ef2,yellow,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gb,558bd13708d41,black,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
gb,558bd13708d41,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,3
gb,558bd13708d41,brown,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0
gb,558bd13708d41,green,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
gb,558bd13708d41,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,558bd13708d41,orange,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,558bd13708d41,pink,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
gb,558bd13708d41,purple,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
gb,558bd13708d41,red,0,0,4,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0
gb,558bd13708d41,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gb,558bd13708d41,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gb,558bd13708d41,yellow,0,4,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,0,0
gb,55a38b29b4451,black,0,0,4,0,3,0,4,4,3,2,4,0,0,0,0,0,0,0,3,0
gb,55a38b29b4451,blue,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0
gb,55a38b29b4451,brown,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
gb,55a38b29b4451,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gb,55a38b29b4451,grey,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,3
gb,55a38b29b4451,orange,3,0,2,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,0
gb,55a38b29b4451,pink,4,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0
gb,55a38b29b4451,purple,3,2,0,4,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0
gb,55a38b29b4451,red,3,0,0,2,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0
gb,55a38b29b4451,turquoise,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0
gb,55a38b29b4451,white,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gb,55a38b29b4451,yellow,0,3,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0
gb,55b7f32deaa3f,black,3,0,2,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0
gb,55b7f32deaa3f,blue,2,3,0,2,0,5,0,0,0,0,4,4,5,4,5,0,1,2,3,1
gb,55b7f32deaa3f,brown,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,4,0,0,0,3
gb,55b7f32deaa3f,green,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
gb,55b7f32deaa3f,grey,0,0,0,4,0,4,3,0,0,0,0,3,0,0,0,0,3,3,3,3
gb,55b7f32deaa3f,orange,4,4,0,0,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,3
gb,55b7f32deaa3f,pink,1,4,0,0,0,2,0,0,0,0,0,2,4,4,2,0,0,2,2,0
gb,55b7f32deaa3f,purple,2,0,3,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0
gb,55b7f32deaa3f,red,4,4,4,0,0,0,0,0,0,0,3,0,5,3,4,5,0,0,0,0
gb,55b7f32deaa3f,turquoise,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0
gb,55b7f32deaa3f,white,0,0,0,3,0,5,0,0,4,0,2,0,4,5,5,0,0,3,3,0
gb,55b7f32deaa3f,yellow,0,3,0,3,2,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0
gb,561b88eba40a2,black,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
gb,561b88eba40a2,blue,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,561b88eba40a2,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,561b88eba40a2,green,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0
gb,561b88eba40a2,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,561b88eba40a2,orange,0,5,0,0,0,4,0,0,0,0,0,4,5,4,0,0,0,4,0,0
gb,561b88eba40a2,pink,0,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gb,561b88eba40a2,purple,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gb,561b88eba40a2,red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
gb,561b88eba40a2,turquoise,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0
gb,561b88eba40a2,white,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb,561b88eba40a2,yellow,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0
gb,5620e4e9456b6,black,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gb,5620e4e9456b6,blue,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gb,5620e4e9456b6,brown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
